trip_id,route_id,service_id,trip_headsign,direction_id,shape_id
770069,MB,obralutvia2_ver2l_26.pex,Larrabasterra,0,ETX_LAR
770070,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,SOP_ETX
770071,MB,obralutvia2_ver2l_26.pex,Sopela,0,ETX_SOP
770072,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770073,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770074,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770075,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770076,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770077,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770078,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770079,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770080,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770081,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770082,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770083,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770084,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770085,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770086,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770087,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770088,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770089,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770090,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770091,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770092,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770093,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770094,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770095,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770096,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770097,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770098,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770099,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770100,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770101,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770102,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770103,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770104,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770105,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770106,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770107,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770108,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770109,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,SIN_KAB
770110,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770111,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770112,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770113,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770114,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770115,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770116,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770117,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770118,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770119,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770120,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770121,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770122,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770123,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770124,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770125,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770126,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770127,MB,obralutvia2_ver2l_26.pex,Kabiezes,0,BSR_KAB
770128,MB,obralutvia2_ver2l_26.pex,Basauri,1,KAB_BSR
770129,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770130,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770131,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770132,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770133,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770134,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770135,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770136,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770137,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770138,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770139,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770140,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770141,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770142,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770143,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770144,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770145,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770146,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770147,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770148,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770149,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770150,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770151,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770152,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770153,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770154,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770155,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770156,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770157,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770158,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770159,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770160,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770161,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770162,MB,obralutvia2_ver2l_26.pex,Basauri,1,PLE_BSR
770163,MB,obralutvia2_ver2l_26.pex,Plentzia,0,BSR_PLE
770164,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770165,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770166,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770167,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770168,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770169,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770170,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770171,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770172,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770173,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770174,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770175,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770176,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770177,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
770178,MB,obralutvia2_ver2l_26.pex,Etxebarri,1,PLE_ETX
770179,MB,obralutvia2_ver2l_26.pex,Plentzia,0,ETX_PLE
787115,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787116,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787117,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787118,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787119,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787120,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787121,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787122,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787123,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787124,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787125,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787126,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787107,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787108,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787127,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787128,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787109,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787129,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787130,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787131,MB,ver2d_26.pex,Etxebarri,1,SOP_ETX
787132,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787133,MB,ver2d_26.pex,Sopela,0,ETX_SOP
787134,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787135,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787136,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787137,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787138,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787139,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787140,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787141,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787142,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787143,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787144,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787145,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787110,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787146,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787147,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787148,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787149,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787150,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787151,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787152,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787153,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787154,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787155,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787156,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787157,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787158,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787159,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787160,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787161,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787162,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787163,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787164,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787165,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787166,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787111,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787167,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787168,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787169,MB,ver2d_26.pex,Kabiezes,0,SIN_KAB
787170,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787171,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787172,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787173,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787174,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787175,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787176,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787177,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787178,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787179,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787180,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787181,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787182,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787183,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787184,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787185,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787186,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787187,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787188,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787189,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787190,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787191,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787192,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787193,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787194,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787195,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787196,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787197,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787198,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787199,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787200,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787201,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787202,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787203,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787112,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787204,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787205,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787206,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787207,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787208,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787209,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787113,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787114,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787210,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787211,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787212,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787213,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787214,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787215,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787216,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787217,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787218,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787219,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787220,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787221,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787222,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787223,MB,ver2d_26.pex,Sopela,0,ETX_SOP
787224,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787225,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787226,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787227,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787228,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787229,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787230,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787231,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787232,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787233,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787234,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787235,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787236,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787237,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787238,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787239,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787240,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787241,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787242,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787243,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787247,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787248,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787249,MB,ver2d_26.pex,Sopela,0,ETX_SOP
787250,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787251,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787252,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787253,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787254,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787255,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787256,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787257,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787258,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787259,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787260,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787261,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787262,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787263,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787264,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787265,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787266,MB,ver2d_26.pex,Etxebarri,1,SOP_ETX
787267,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787268,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787269,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787270,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787271,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787272,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787273,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787274,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787275,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787276,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787277,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787278,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787279,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787280,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787281,MB,ver2d_26.pex,Etxebarri,1,SOP_ETX
787282,MB,ver2d_26.pex,Sopela,0,ETX_SOP
787283,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787284,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787285,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787286,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787287,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787288,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787289,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787290,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787291,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787292,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787293,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787294,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787295,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787296,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787297,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787298,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787299,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787300,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787301,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787302,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787303,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787304,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787305,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787306,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787307,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787308,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787309,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787310,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787311,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787312,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787313,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787314,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787315,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787316,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787317,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787318,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787319,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787320,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787321,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787322,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787323,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787324,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787325,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787326,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787327,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787244,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787328,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787329,MB,ver2d_26.pex,Etxebarri,1,SOP_ETX
787330,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787331,MB,ver2d_26.pex,San Ignazio,0,BSR_SIN
787332,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787333,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787334,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787335,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787336,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787337,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787338,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787339,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787340,MB,ver2d_26.pex,Etxebarri,1,SOP_ETX
787341,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787342,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787343,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787344,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787245,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787345,MB,ver2d_26.pex,Etxebarri,1,LAR_ETX
787346,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787246,MB,ver2d_26.pex,Larrabasterra,0,ETX_LAR
787347,MB,ver2d_26.pex,Sopela,0,ETX_SOP
787348,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787349,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787350,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787351,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787352,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787353,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787354,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787355,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787356,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787357,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787358,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787359,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787360,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787361,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787362,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787363,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787364,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787365,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787366,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787367,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787368,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787369,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787370,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787371,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787372,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787373,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787374,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787375,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787376,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787377,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787378,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787383,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787384,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787385,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787387,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787388,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787389,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787390,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787391,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787392,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787393,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787394,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787395,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787396,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787397,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787398,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787399,MB,ver2d_26.pex,Plentzia,0,ETX_PLE
787400,MB,ver2d_26.pex,Etxebarri,1,PLE_ETX
787401,MB,ver2d_26.pex,Basauri,1,PLE_BSR
787402,MB,ver2d_26.pex,Plentzia,0,BSR_PLE
787404,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787405,MB,ver2d_26.pex,Basauri,1,KAB_BSR
787406,MB,ver2d_26.pex,Kabiezes,0,BSR_KAB
787407,MB,ver2d_26.pex,Basauri,1,KAB_BSR
